fls_59,19.070247650146484,11.85200023651123,-14.930532455444336,-91.9000015258789,-49.0,-9.479999542236328,fls_36
fls_60,19.847379684448242,13.192895889282227,-15.959562301635742,48.69999694824219,-61.29999923706055,-9.479999542236328,fls_37
fls_61,19.89507293701172,8.227091789245605,-15.846500396728516,-91.9000015258789,43.69999694824219,-9.479999542236328,fls_38
fls_62,19.073434829711914,8.358746528625488,-16.29745101928711,46.89999771118164,39.89999771118164,-9.479999542236328,fls_39
fls_63,19.153194427490234,8.350456237792969,-16.245893478393555,-91.9000015258789,-48.5,-9.479999542236328,fls_40
fls_64,17.117706298828125,10.262864112854004,-16.70524787902832,48.69999694824219,-60.79999923706055,-9.479999542236328,fls_41
fls_65,19.666105270385742,8.434337615966797,-15.956589698791504,-91.9000015258789,44.19999694824219,-9.479999542236328,fls_42
fls_66,19.934505462646484,8.571660995483398,-15.740200996398926,46.89999771118164,40.39999771118164,-9.479999542236328,fls_43
fls_67,20.285062789916992,9.863422393798828,-15.133221626281738,-91.9000015258789,-48.0,-9.479999542236328,fls_44
fls_68,17.154876708984375,11.764870643615723,-16.643802642822266,48.69999694824219,-60.29999923706055,-9.479999542236328,fls_45
fls_69,19.53227424621582,8.329748153686523,-16.046709060668945,-91.9000015258789,44.69999694824219,-9.479999542236328,fls_46
fls_70,18.58841323852539,12.974044799804688,-15.806282043457031,46.89999771118164,40.89999771118164,-9.479999542236328,fls_47
fls_71,19.39019203186035,8.6597900390625,-16.029476165771484,-91.9000015258789,-47.5,-9.479999542236328,fls_48
fls_72,20.767364501953125,11.857301712036133,-14.875641822814941,48.69999694824219,-59.79999923706055,-9.479999542236328,fls_49
fls_73,17.30878257751465,13.293779373168945,-16.49920654296875,-91.9000015258789,45.19999694824219,-9.479999542236328,fls_50
fls_74,21.524486541748047,9.831117630004883,-14.880434036254883,46.89999771118164,41.39999771118164,-9.479999542236328,fls_51
fls_75,17.185029983520508,9.760071754455566,-16.841506958007812,-91.9000015258789,-47.0,-9.479999542236328,fls_52
fls_76,20.715457916259766,10.539953231811523,-14.99121379852295,48.69999694824219,-59.29999923706055,-9.479999542236328,fls_53
fls_77,19.891864776611328,8.190759658813477,-15.82588005065918,-91.9000015258789,45.69999694824219,-9.479999542236328,fls_54
fls_78,19.093706130981445,12.255180358886719,-15.034408569335938,46.89999771118164,41.89999771118164,-9.479999542236328,fls_55
fls_79,18.17029571533203,13.573310852050781,-16.350521087646484,-91.9000015258789,-46.5,-9.479999542236328,fls_56
fls_80,17.11597442626953,10.557366371154785,-16.737226486206055,48.69999694824219,-58.79999923706055,-9.479999542236328,fls_57
fls_81,17.118793487548828,10.373098373413086,-16.90675163269043,-91.9000015258789,46.19999694824219,-9.479999542236328,fls_58
